centroid_lat,centroid_lon,weekday,time_of_day,total_crashes
14.717279339402046,120.99549391572322,Friday,00,4
14.717279339402046,120.99549391572322,Friday,01,5
14.717279339402046,120.99549391572322,Friday,02,6
14.717279339402046,120.99549391572322,Friday,03,1
14.717279339402046,120.99549391572322,Friday,04,3
14.717279339402046,120.99549391572322,Friday,05,2
14.717279339402046,120.99549391572322,Friday,06,5
14.717279339402046,120.99549391572322,Friday,07,6
14.717279339402046,120.99549391572322,Friday,08,3
14.717279339402046,120.99549391572322,Friday,09,3
14.717279339402046,120.99549391572322,Friday,10,19
14.717279339402046,120.99549391572322,Friday,11,10
14.717279339402046,120.99549391572322,Friday,12,10
14.717279339402046,120.99549391572322,Friday,13,5
14.717279339402046,120.99549391572322,Friday,14,9
14.717279339402046,120.99549391572322,Friday,15,11
14.717279339402046,120.99549391572322,Friday,16,12
14.717279339402046,120.99549391572322,Friday,17,8
14.717279339402046,120.99549391572322,Friday,18,9
14.717279339402046,120.99549391572322,Friday,19,9
14.717279339402046,120.99549391572322,Friday,20,8
14.717279339402046,120.99549391572322,Friday,21,6
14.717279339402046,120.99549391572322,Friday,22,6
14.717279339402046,120.99549391572322,Friday,23,5
14.717279339402046,120.99549391572322,Monday,00,2
14.717279339402046,120.99549391572322,Monday,01,6
14.717279339402046,120.99549391572322,Monday,02,1
14.717279339402046,120.99549391572322,Monday,03,6
14.717279339402046,120.99549391572322,Monday,04,2
14.717279339402046,120.99549391572322,Monday,05,3
14.717279339402046,120.99549391572322,Monday,06,7
14.717279339402046,120.99549391572322,Monday,07,6
14.717279339402046,120.99549391572322,Monday,08,7
14.717279339402046,120.99549391572322,Monday,09,7
14.717279339402046,120.99549391572322,Monday,10,8
14.717279339402046,120.99549391572322,Monday,11,12
14.717279339402046,120.99549391572322,Monday,12,5
14.717279339402046,120.99549391572322,Monday,13,5
14.717279339402046,120.99549391572322,Monday,14,11
14.717279339402046,120.99549391572322,Monday,15,13
14.717279339402046,120.99549391572322,Monday,16,12
14.717279339402046,120.99549391572322,Monday,17,12
14.717279339402046,120.99549391572322,Monday,18,6
14.717279339402046,120.99549391572322,Monday,19,6
14.717279339402046,120.99549391572322,Monday,20,9
14.717279339402046,120.99549391572322,Monday,21,6
14.717279339402046,120.99549391572322,Monday,22,3
14.717279339402046,120.99549391572322,Monday,23,7
14.717279339402046,120.99549391572322,Saturday,00,3
14.717279339402046,120.99549391572322,Saturday,01,6
14.717279339402046,120.99549391572322,Saturday,02,1
14.717279339402046,120.99549391572322,Saturday,03,5
14.717279339402046,120.99549391572322,Saturday,04,1
14.717279339402046,120.99549391572322,Saturday,05,1
14.717279339402046,120.99549391572322,Saturday,06,3
14.717279339402046,120.99549391572322,Saturday,07,6
14.717279339402046,120.99549391572322,Saturday,08,3
14.717279339402046,120.99549391572322,Saturday,09,3
14.717279339402046,120.99549391572322,Saturday,10,14
14.717279339402046,120.99549391572322,Saturday,11,8
14.717279339402046,120.99549391572322,Saturday,12,10
14.717279339402046,120.99549391572322,Saturday,13,11
14.717279339402046,120.99549391572322,Saturday,14,8
14.717279339402046,120.99549391572322,Saturday,15,8
14.717279339402046,120.99549391572322,Saturday,16,12
14.717279339402046,120.99549391572322,Saturday,17,5
14.717279339402046,120.99549391572322,Saturday,18,13
14.717279339402046,120.99549391572322,Saturday,19,11
14.717279339402046,120.99549391572322,Saturday,20,11
14.717279339402046,120.99549391572322,Saturday,21,9
14.717279339402046,120.99549391572322,Saturday,22,8
14.717279339402046,120.99549391572322,Saturday,23,3
14.717279339402046,120.99549391572322,Sunday,00,7
14.717279339402046,120.99549391572322,Sunday,01,5
14.717279339402046,120.99549391572322,Sunday,02,5
14.717279339402046,120.99549391572322,Sunday,03,6
14.717279339402046,120.99549391572322,Sunday,04,3
14.717279339402046,120.99549391572322,Sunday,05,2
14.717279339402046,120.99549391572322,Sunday,06,6
14.717279339402046,120.99549391572322,Sunday,07,10
14.717279339402046,120.99549391572322,Sunday,08,7
14.717279339402046,120.99549391572322,Sunday,09,4
14.717279339402046,120.99549391572322,Sunday,10,3
14.717279339402046,120.99549391572322,Sunday,11,10
14.717279339402046,120.99549391572322,Sunday,12,6
14.717279339402046,120.99549391572322,Sunday,13,4
14.717279339402046,120.99549391572322,Sunday,14,4
14.717279339402046,120.99549391572322,Sunday,15,3
14.717279339402046,120.99549391572322,Sunday,16,9
14.717279339402046,120.99549391572322,Sunday,17,6
14.717279339402046,120.99549391572322,Sunday,18,6
14.717279339402046,120.99549391572322,Sunday,19,11
14.717279339402046,120.99549391572322,Sunday,20,4
14.717279339402046,120.99549391572322,Sunday,21,6
14.717279339402046,120.99549391572322,Sunday,22,8
14.717279339402046,120.99549391572322,Sunday,23,3
14.717279339402046,120.99549391572322,Thursday,00,1
14.717279339402046,120.99549391572322,Thursday,01,2
14.717279339402046,120.99549391572322,Thursday,03,1
14.717279339402046,120.99549391572322,Thursday,04,3
14.717279339402046,120.99549391572322,Thursday,05,3
14.717279339402046,120.99549391572322,Thursday,06,7
14.717279339402046,120.99549391572322,Thursday,07,8
14.717279339402046,120.99549391572322,Thursday,08,6
14.717279339402046,120.99549391572322,Thursday,09,7
14.717279339402046,120.99549391572322,Thursday,10,13
14.717279339402046,120.99549391572322,Thursday,11,5
14.717279339402046,120.99549391572322,Thursday,12,8
14.717279339402046,120.99549391572322,Thursday,13,3
14.717279339402046,120.99549391572322,Thursday,14,3
14.717279339402046,120.99549391572322,Thursday,15,7
14.717279339402046,120.99549391572322,Thursday,16,9
14.717279339402046,120.99549391572322,Thursday,17,4
14.717279339402046,120.99549391572322,Thursday,18,11
14.717279339402046,120.99549391572322,Thursday,19,6
14.717279339402046,120.99549391572322,Thursday,20,7
14.717279339402046,120.99549391572322,Thursday,21,6
14.717279339402046,120.99549391572322,Thursday,22,8
14.717279339402046,120.99549391572322,Thursday,23,5
14.717279339402046,120.99549391572322,Tuesday,00,2
14.717279339402046,120.99549391572322,Tuesday,01,2
14.717279339402046,120.99549391572322,Tuesday,02,1
14.717279339402046,120.99549391572322,Tuesday,03,2
14.717279339402046,120.99549391572322,Tuesday,04,2
14.717279339402046,120.99549391572322,Tuesday,05,3
14.717279339402046,120.99549391572322,Tuesday,06,4
14.717279339402046,120.99549391572322,Tuesday,07,5
14.717279339402046,120.99549391572322,Tuesday,08,4
14.717279339402046,120.99549391572322,Tuesday,09,9
14.717279339402046,120.99549391572322,Tuesday,10,17
14.717279339402046,120.99549391572322,Tuesday,11,11
14.717279339402046,120.99549391572322,Tuesday,12,7
14.717279339402046,120.99549391572322,Tuesday,13,7
14.717279339402046,120.99549391572322,Tuesday,14,10
14.717279339402046,120.99549391572322,Tuesday,15,12
14.717279339402046,120.99549391572322,Tuesday,16,13
14.717279339402046,120.99549391572322,Tuesday,17,9
14.717279339402046,120.99549391572322,Tuesday,18,7
14.717279339402046,120.99549391572322,Tuesday,19,6
14.717279339402046,120.99549391572322,Tuesday,20,9
14.717279339402046,120.99549391572322,Tuesday,21,6
14.717279339402046,120.99549391572322,Tuesday,22,9
14.717279339402046,120.99549391572322,Tuesday,23,9
14.717279339402046,120.99549391572322,Wednesday,00,2
14.717279339402046,120.99549391572322,Wednesday,01,4
14.717279339402046,120.99549391572322,Wednesday,02,4
14.717279339402046,120.99549391572322,Wednesday,03,1
14.717279339402046,120.99549391572322,Wednesday,04,1
14.717279339402046,120.99549391572322,Wednesday,05,4
14.717279339402046,120.99549391572322,Wednesday,06,4
14.717279339402046,120.99549391572322,Wednesday,07,11
14.717279339402046,120.99549391572322,Wednesday,08,9
14.717279339402046,120.99549391572322,Wednesday,09,6
14.717279339402046,120.99549391572322,Wednesday,10,10
14.717279339402046,120.99549391572322,Wednesday,11,13
14.717279339402046,120.99549391572322,Wednesday,12,12
14.717279339402046,120.99549391572322,Wednesday,13,9
14.717279339402046,120.99549391572322,Wednesday,14,7
14.717279339402046,120.99549391572322,Wednesday,15,6
14.717279339402046,120.99549391572322,Wednesday,16,13
14.717279339402046,120.99549391572322,Wednesday,17,11
14.717279339402046,120.99549391572322,Wednesday,18,7
14.717279339402046,120.99549391572322,Wednesday,19,12
14.717279339402046,120.99549391572322,Wednesday,20,2
14.717279339402046,120.99549391572322,Wednesday,21,6
14.717279339402046,120.99549391572322,Wednesday,22,6
14.717279339402046,120.99549391572322,Wednesday,23,4
14.717279339402046,120.99549391572322,NA,NA,13
14.589079003461144,121.0005488637383,Friday,00,14
14.589079003461144,121.0005488637383,Friday,01,8
14.589079003461144,121.0005488637383,Friday,02,7
14.589079003461144,121.0005488637383,Friday,03,10
14.589079003461144,121.0005488637383,Friday,04,12
14.589079003461144,121.0005488637383,Friday,05,6
14.589079003461144,121.0005488637383,Friday,06,16
14.589079003461144,121.0005488637383,Friday,07,21
14.589079003461144,121.0005488637383,Friday,08,36
14.589079003461144,121.0005488637383,Friday,09,31
14.589079003461144,121.0005488637383,Friday,10,38
14.589079003461144,121.0005488637383,Friday,11,52
14.589079003461144,121.0005488637383,Friday,12,36
14.589079003461144,121.0005488637383,Friday,13,45
14.589079003461144,121.0005488637383,Friday,14,44
14.589079003461144,121.0005488637383,Friday,15,50
14.589079003461144,121.0005488637383,Friday,16,46
14.589079003461144,121.0005488637383,Friday,17,40
14.589079003461144,121.0005488637383,Friday,18,26
14.589079003461144,121.0005488637383,Friday,19,29
14.589079003461144,121.0005488637383,Friday,20,39
14.589079003461144,121.0005488637383,Friday,21,34
14.589079003461144,121.0005488637383,Friday,22,29
14.589079003461144,121.0005488637383,Friday,23,37
14.589079003461144,121.0005488637383,Monday,00,6
14.589079003461144,121.0005488637383,Monday,01,11
14.589079003461144,121.0005488637383,Monday,02,3
14.589079003461144,121.0005488637383,Monday,03,6
14.589079003461144,121.0005488637383,Monday,04,11
14.589079003461144,121.0005488637383,Monday,05,21
14.589079003461144,121.0005488637383,Monday,06,23
14.589079003461144,121.0005488637383,Monday,07,27
14.589079003461144,121.0005488637383,Monday,08,38
14.589079003461144,121.0005488637383,Monday,09,23
14.589079003461144,121.0005488637383,Monday,10,31
14.589079003461144,121.0005488637383,Monday,11,32
14.589079003461144,121.0005488637383,Monday,12,32
14.589079003461144,121.0005488637383,Monday,13,42
14.589079003461144,121.0005488637383,Monday,14,41
14.589079003461144,121.0005488637383,Monday,15,32
14.589079003461144,121.0005488637383,Monday,16,26
14.589079003461144,121.0005488637383,Monday,17,26
14.589079003461144,121.0005488637383,Monday,18,23
14.589079003461144,121.0005488637383,Monday,19,20
14.589079003461144,121.0005488637383,Monday,20,19
14.589079003461144,121.0005488637383,Monday,21,16
14.589079003461144,121.0005488637383,Monday,22,18
14.589079003461144,121.0005488637383,Monday,23,18
14.589079003461144,121.0005488637383,Saturday,00,23
14.589079003461144,121.0005488637383,Saturday,01,18
14.589079003461144,121.0005488637383,Saturday,02,13
14.589079003461144,121.0005488637383,Saturday,03,15
14.589079003461144,121.0005488637383,Saturday,04,13
14.589079003461144,121.0005488637383,Saturday,05,15
14.589079003461144,121.0005488637383,Saturday,06,19
14.589079003461144,121.0005488637383,Saturday,07,18
14.589079003461144,121.0005488637383,Saturday,08,20
14.589079003461144,121.0005488637383,Saturday,09,27
14.589079003461144,121.0005488637383,Saturday,10,43
14.589079003461144,121.0005488637383,Saturday,11,31
14.589079003461144,121.0005488637383,Saturday,12,47
14.589079003461144,121.0005488637383,Saturday,13,35
14.589079003461144,121.0005488637383,Saturday,14,35
14.589079003461144,121.0005488637383,Saturday,15,30
14.589079003461144,121.0005488637383,Saturday,16,34
14.589079003461144,121.0005488637383,Saturday,17,33
14.589079003461144,121.0005488637383,Saturday,18,19
14.589079003461144,121.0005488637383,Saturday,19,16
14.589079003461144,121.0005488637383,Saturday,20,15
14.589079003461144,121.0005488637383,Saturday,21,35
14.589079003461144,121.0005488637383,Saturday,22,23
14.589079003461144,121.0005488637383,Saturday,23,24
14.589079003461144,121.0005488637383,Sunday,00,12
14.589079003461144,121.0005488637383,Sunday,01,11
14.589079003461144,121.0005488637383,Sunday,02,6
14.589079003461144,121.0005488637383,Sunday,03,10
14.589079003461144,121.0005488637383,Sunday,04,7
14.589079003461144,121.0005488637383,Sunday,05,13
14.589079003461144,121.0005488637383,Sunday,06,10
14.589079003461144,121.0005488637383,Sunday,07,7
14.589079003461144,121.0005488637383,Sunday,08,10
14.589079003461144,121.0005488637383,Sunday,09,11
14.589079003461144,121.0005488637383,Sunday,10,25
14.589079003461144,121.0005488637383,Sunday,11,35
14.589079003461144,121.0005488637383,Sunday,12,12
14.589079003461144,121.0005488637383,Sunday,13,19
14.589079003461144,121.0005488637383,Sunday,14,15
14.589079003461144,121.0005488637383,Sunday,15,27
14.589079003461144,121.0005488637383,Sunday,16,23
14.589079003461144,121.0005488637383,Sunday,17,27
14.589079003461144,121.0005488637383,Sunday,18,10
14.589079003461144,121.0005488637383,Sunday,19,29
14.589079003461144,121.0005488637383,Sunday,20,9
14.589079003461144,121.0005488637383,Sunday,21,17
14.589079003461144,121.0005488637383,Sunday,22,12
14.589079003461144,121.0005488637383,Sunday,23,13
14.589079003461144,121.0005488637383,Thursday,00,18
14.589079003461144,121.0005488637383,Thursday,01,15
14.589079003461144,121.0005488637383,Thursday,02,7
14.589079003461144,121.0005488637383,Thursday,03,15
14.589079003461144,121.0005488637383,Thursday,04,7
14.589079003461144,121.0005488637383,Thursday,05,14
14.589079003461144,121.0005488637383,Thursday,06,17
14.589079003461144,121.0005488637383,Thursday,07,28
14.589079003461144,121.0005488637383,Thursday,08,31
14.589079003461144,121.0005488637383,Thursday,09,32
14.589079003461144,121.0005488637383,Thursday,10,56
14.589079003461144,121.0005488637383,Thursday,11,44
14.589079003461144,121.0005488637383,Thursday,12,41
14.589079003461144,121.0005488637383,Thursday,13,35
14.589079003461144,121.0005488637383,Thursday,14,39
14.589079003461144,121.0005488637383,Thursday,15,43
14.589079003461144,121.0005488637383,Thursday,16,40
14.589079003461144,121.0005488637383,Thursday,17,33
14.589079003461144,121.0005488637383,Thursday,18,18
14.589079003461144,121.0005488637383,Thursday,19,32
14.589079003461144,121.0005488637383,Thursday,20,24
14.589079003461144,121.0005488637383,Thursday,21,17
14.589079003461144,121.0005488637383,Thursday,22,27
14.589079003461144,121.0005488637383,Thursday,23,34
14.589079003461144,121.0005488637383,Tuesday,00,18
14.589079003461144,121.0005488637383,Tuesday,01,8
14.589079003461144,121.0005488637383,Tuesday,02,10
14.589079003461144,121.0005488637383,Tuesday,03,7
14.589079003461144,121.0005488637383,Tuesday,04,12
14.589079003461144,121.0005488637383,Tuesday,05,16
14.589079003461144,121.0005488637383,Tuesday,06,16
14.589079003461144,121.0005488637383,Tuesday,07,17
14.589079003461144,121.0005488637383,Tuesday,08,27
14.589079003461144,121.0005488637383,Tuesday,09,42
14.589079003461144,121.0005488637383,Tuesday,10,49
14.589079003461144,121.0005488637383,Tuesday,11,39
14.589079003461144,121.0005488637383,Tuesday,12,37
14.589079003461144,121.0005488637383,Tuesday,13,44
14.589079003461144,121.0005488637383,Tuesday,14,41
14.589079003461144,121.0005488637383,Tuesday,15,49
14.589079003461144,121.0005488637383,Tuesday,16,57
14.589079003461144,121.0005488637383,Tuesday,17,30
14.589079003461144,121.0005488637383,Tuesday,18,21
14.589079003461144,121.0005488637383,Tuesday,19,28
14.589079003461144,121.0005488637383,Tuesday,20,21
14.589079003461144,121.0005488637383,Tuesday,21,23
14.589079003461144,121.0005488637383,Tuesday,22,20
14.589079003461144,121.0005488637383,Tuesday,23,21
14.589079003461144,121.0005488637383,Wednesday,00,14
14.589079003461144,121.0005488637383,Wednesday,01,12
14.589079003461144,121.0005488637383,Wednesday,02,6
14.589079003461144,121.0005488637383,Wednesday,03,12
14.589079003461144,121.0005488637383,Wednesday,04,14
14.589079003461144,121.0005488637383,Wednesday,05,12
14.589079003461144,121.0005488637383,Wednesday,06,17
14.589079003461144,121.0005488637383,Wednesday,07,30
14.589079003461144,121.0005488637383,Wednesday,08,36
14.589079003461144,121.0005488637383,Wednesday,09,31
14.589079003461144,121.0005488637383,Wednesday,10,45
14.589079003461144,121.0005488637383,Wednesday,11,36
14.589079003461144,121.0005488637383,Wednesday,12,31
14.589079003461144,121.0005488637383,Wednesday,13,40
14.589079003461144,121.0005488637383,Wednesday,14,40
14.589079003461144,121.0005488637383,Wednesday,15,47
14.589079003461144,121.0005488637383,Wednesday,16,31
14.589079003461144,121.0005488637383,Wednesday,17,36
14.589079003461144,121.0005488637383,Wednesday,18,24
14.589079003461144,121.0005488637383,Wednesday,19,31
14.589079003461144,121.0005488637383,Wednesday,20,26
14.589079003461144,121.0005488637383,Wednesday,21,20
14.589079003461144,121.0005488637383,Wednesday,22,27
14.589079003461144,121.0005488637383,Wednesday,23,18
14.589079003461144,121.0005488637383,NA,NA,41
14.693702239747111,121.02959622242527,Friday,00,38
14.693702239747111,121.02959622242527,Friday,01,40
14.693702239747111,121.02959622242527,Friday,02,38
14.693702239747111,121.02959622242527,Friday,03,36
14.693702239747111,121.02959622242527,Friday,04,42
14.693702239747111,121.02959622242527,Friday,05,62
14.693702239747111,121.02959622242527,Friday,06,85
14.693702239747111,121.02959622242527,Friday,07,132
14.693702239747111,121.02959622242527,Friday,08,108
14.693702239747111,121.02959622242527,Friday,09,127
14.693702239747111,121.02959622242527,Friday,10,128
14.693702239747111,121.02959622242527,Friday,11,130
14.693702239747111,121.02959622242527,Friday,12,118
14.693702239747111,121.02959622242527,Friday,13,114
14.693702239747111,121.02959622242527,Friday,14,132
14.693702239747111,121.02959622242527,Friday,15,110
14.693702239747111,121.02959622242527,Friday,16,108
14.693702239747111,121.02959622242527,Friday,17,104
14.693702239747111,121.02959622242527,Friday,18,86
14.693702239747111,121.02959622242527,Friday,19,110
14.693702239747111,121.02959622242527,Friday,20,126
14.693702239747111,121.02959622242527,Friday,21,124
14.693702239747111,121.02959622242527,Friday,22,108
14.693702239747111,121.02959622242527,Friday,23,77
14.693702239747111,121.02959622242527,Monday,00,44
14.693702239747111,121.02959622242527,Monday,01,41
14.693702239747111,121.02959622242527,Monday,02,41
14.693702239747111,121.02959622242527,Monday,03,32
14.693702239747111,121.02959622242527,Monday,04,35
14.693702239747111,121.02959622242527,Monday,05,66
14.693702239747111,121.02959622242527,Monday,06,123
14.693702239747111,121.02959622242527,Monday,07,139
14.693702239747111,121.02959622242527,Monday,08,102
14.693702239747111,121.02959622242527,Monday,09,95
14.693702239747111,121.02959622242527,Monday,10,128
14.693702239747111,121.02959622242527,Monday,11,127
14.693702239747111,121.02959622242527,Monday,12,112
14.693702239747111,121.02959622242527,Monday,13,129
14.693702239747111,121.02959622242527,Monday,14,147
14.693702239747111,121.02959622242527,Monday,15,123
14.693702239747111,121.02959622242527,Monday,16,106
14.693702239747111,121.02959622242527,Monday,17,95
14.693702239747111,121.02959622242527,Monday,18,84
14.693702239747111,121.02959622242527,Monday,19,121
14.693702239747111,121.02959622242527,Monday,20,98
14.693702239747111,121.02959622242527,Monday,21,90
14.693702239747111,121.02959622242527,Monday,22,77
14.693702239747111,121.02959622242527,Monday,23,73
14.693702239747111,121.02959622242527,Saturday,00,66
14.693702239747111,121.02959622242527,Saturday,01,52
14.693702239747111,121.02959622242527,Saturday,02,49
14.693702239747111,121.02959622242527,Saturday,03,55
14.693702239747111,121.02959622242527,Saturday,04,54
14.693702239747111,121.02959622242527,Saturday,05,74
14.693702239747111,121.02959622242527,Saturday,06,62
14.693702239747111,121.02959622242527,Saturday,07,93
14.693702239747111,121.02959622242527,Saturday,08,94
14.693702239747111,121.02959622242527,Saturday,09,129
14.693702239747111,121.02959622242527,Saturday,10,152
14.693702239747111,121.02959622242527,Saturday,11,164
14.693702239747111,121.02959622242527,Saturday,12,139
14.693702239747111,121.02959622242527,Saturday,13,131
14.693702239747111,121.02959622242527,Saturday,14,137
14.693702239747111,121.02959622242527,Saturday,15,132
14.693702239747111,121.02959622242527,Saturday,16,141
14.693702239747111,121.02959622242527,Saturday,17,127
14.693702239747111,121.02959622242527,Saturday,18,113
14.693702239747111,121.02959622242527,Saturday,19,146
14.693702239747111,121.02959622242527,Saturday,20,122
14.693702239747111,121.02959622242527,Saturday,21,140
14.693702239747111,121.02959622242527,Saturday,22,122
14.693702239747111,121.02959622242527,Saturday,23,87
14.693702239747111,121.02959622242527,Sunday,00,61
14.693702239747111,121.02959622242527,Sunday,01,59
14.693702239747111,121.02959622242527,Sunday,02,60
14.693702239747111,121.02959622242527,Sunday,03,66
14.693702239747111,121.02959622242527,Sunday,04,55
14.693702239747111,121.02959622242527,Sunday,05,52
14.693702239747111,121.02959622242527,Sunday,06,54
14.693702239747111,121.02959622242527,Sunday,07,50
14.693702239747111,121.02959622242527,Sunday,08,73
14.693702239747111,121.02959622242527,Sunday,09,103
14.693702239747111,121.02959622242527,Sunday,10,103
14.693702239747111,121.02959622242527,Sunday,11,113
14.693702239747111,121.02959622242527,Sunday,12,93
14.693702239747111,121.02959622242527,Sunday,13,93
14.693702239747111,121.02959622242527,Sunday,14,102
14.693702239747111,121.02959622242527,Sunday,15,113
14.693702239747111,121.02959622242527,Sunday,16,127
14.693702239747111,121.02959622242527,Sunday,17,103
14.693702239747111,121.02959622242527,Sunday,18,93
14.693702239747111,121.02959622242527,Sunday,19,104
14.693702239747111,121.02959622242527,Sunday,20,120
14.693702239747111,121.02959622242527,Sunday,21,108
14.693702239747111,121.02959622242527,Sunday,22,91
14.693702239747111,121.02959622242527,Sunday,23,70
14.693702239747111,121.02959622242527,Thursday,00,35
14.693702239747111,121.02959622242527,Thursday,01,32
14.693702239747111,121.02959622242527,Thursday,02,46
14.693702239747111,121.02959622242527,Thursday,03,33
14.693702239747111,121.02959622242527,Thursday,04,48
14.693702239747111,121.02959622242527,Thursday,05,76
14.693702239747111,121.02959622242527,Thursday,06,89
14.693702239747111,121.02959622242527,Thursday,07,123
14.693702239747111,121.02959622242527,Thursday,08,97
14.693702239747111,121.02959622242527,Thursday,09,115
14.693702239747111,121.02959622242527,Thursday,10,131
14.693702239747111,121.02959622242527,Thursday,11,139
14.693702239747111,121.02959622242527,Thursday,12,120
14.693702239747111,121.02959622242527,Thursday,13,101
14.693702239747111,121.02959622242527,Thursday,14,140
14.693702239747111,121.02959622242527,Thursday,15,132
14.693702239747111,121.02959622242527,Thursday,16,111
14.693702239747111,121.02959622242527,Thursday,17,111
14.693702239747111,121.02959622242527,Thursday,18,102
14.693702239747111,121.02959622242527,Thursday,19,115
14.693702239747111,121.02959622242527,Thursday,20,83
14.693702239747111,121.02959622242527,Thursday,21,123
14.693702239747111,121.02959622242527,Thursday,22,113
14.693702239747111,121.02959622242527,Thursday,23,74
14.693702239747111,121.02959622242527,Tuesday,00,43
14.693702239747111,121.02959622242527,Tuesday,01,45
14.693702239747111,121.02959622242527,Tuesday,02,42
14.693702239747111,121.02959622242527,Tuesday,03,44
14.693702239747111,121.02959622242527,Tuesday,04,47
14.693702239747111,121.02959622242527,Tuesday,05,57
14.693702239747111,121.02959622242527,Tuesday,06,99
14.693702239747111,121.02959622242527,Tuesday,07,122
14.693702239747111,121.02959622242527,Tuesday,08,116
14.693702239747111,121.02959622242527,Tuesday,09,131
14.693702239747111,121.02959622242527,Tuesday,10,123
14.693702239747111,121.02959622242527,Tuesday,11,115
14.693702239747111,121.02959622242527,Tuesday,12,138
14.693702239747111,121.02959622242527,Tuesday,13,108
14.693702239747111,121.02959622242527,Tuesday,14,118
14.693702239747111,121.02959622242527,Tuesday,15,131
14.693702239747111,121.02959622242527,Tuesday,16,95
14.693702239747111,121.02959622242527,Tuesday,17,97
14.693702239747111,121.02959622242527,Tuesday,18,86
14.693702239747111,121.02959622242527,Tuesday,19,129
14.693702239747111,121.02959622242527,Tuesday,20,114
14.693702239747111,121.02959622242527,Tuesday,21,114
14.693702239747111,121.02959622242527,Tuesday,22,122
14.693702239747111,121.02959622242527,Tuesday,23,82
14.693702239747111,121.02959622242527,Wednesday,00,36
14.693702239747111,121.02959622242527,Wednesday,01,42
14.693702239747111,121.02959622242527,Wednesday,02,34
14.693702239747111,121.02959622242527,Wednesday,03,45
14.693702239747111,121.02959622242527,Wednesday,04,34
14.693702239747111,121.02959622242527,Wednesday,05,67
14.693702239747111,121.02959622242527,Wednesday,06,99
14.693702239747111,121.02959622242527,Wednesday,07,125
14.693702239747111,121.02959622242527,Wednesday,08,120
14.693702239747111,121.02959622242527,Wednesday,09,113
14.693702239747111,121.02959622242527,Wednesday,10,121
14.693702239747111,121.02959622242527,Wednesday,11,126
14.693702239747111,121.02959622242527,Wednesday,12,118
14.693702239747111,121.02959622242527,Wednesday,13,120
14.693702239747111,121.02959622242527,Wednesday,14,141
14.693702239747111,121.02959622242527,Wednesday,15,116
14.693702239747111,121.02959622242527,Wednesday,16,111
14.693702239747111,121.02959622242527,Wednesday,17,111
14.693702239747111,121.02959622242527,Wednesday,18,95
14.693702239747111,121.02959622242527,Wednesday,19,120
14.693702239747111,121.02959622242527,Wednesday,20,95
14.693702239747111,121.02959622242527,Wednesday,21,122
14.693702239747111,121.02959622242527,Wednesday,22,92
14.693702239747111,121.02959622242527,Wednesday,23,76
14.693702239747111,121.02959622242527,NA,NA,113
14.627873227404532,121.03693859905171,Friday,01,10
14.627873227404532,121.03693859905171,Friday,02,12
14.627873227404532,121.03693859905171,Friday,03,6
14.627873227404532,121.03693859905171,Friday,04,9
14.627873227404532,121.03693859905171,Friday,05,9
14.627873227404532,121.03693859905171,Friday,06,14
14.627873227404532,121.03693859905171,Friday,07,16
14.627873227404532,121.03693859905171,Friday,08,19
14.627873227404532,121.03693859905171,Friday,09,24
14.627873227404532,121.03693859905171,Friday,10,32
14.627873227404532,121.03693859905171,Friday,11,34
14.627873227404532,121.03693859905171,Friday,12,37
14.627873227404532,121.03693859905171,Friday,13,25
14.627873227404532,121.03693859905171,Friday,14,38
14.627873227404532,121.03693859905171,Friday,15,29
14.627873227404532,121.03693859905171,Friday,16,31
14.627873227404532,121.03693859905171,Friday,17,25
14.627873227404532,121.03693859905171,Friday,18,24
14.627873227404532,121.03693859905171,Friday,19,24
14.627873227404532,121.03693859905171,Friday,20,30
14.627873227404532,121.03693859905171,Friday,21,19
14.627873227404532,121.03693859905171,Friday,22,15
14.627873227404532,121.03693859905171,Friday,23,25
14.627873227404532,121.03693859905171,Monday,00,3
14.627873227404532,121.03693859905171,Monday,01,8
14.627873227404532,121.03693859905171,Monday,02,8
14.627873227404532,121.03693859905171,Monday,03,7
14.627873227404532,121.03693859905171,Monday,04,7
14.627873227404532,121.03693859905171,Monday,05,10
14.627873227404532,121.03693859905171,Monday,06,16
14.627873227404532,121.03693859905171,Monday,07,16
14.627873227404532,121.03693859905171,Monday,08,28
14.627873227404532,121.03693859905171,Monday,09,31
14.627873227404532,121.03693859905171,Monday,10,20
14.627873227404532,121.03693859905171,Monday,11,21
14.627873227404532,121.03693859905171,Monday,12,18
14.627873227404532,121.03693859905171,Monday,13,26
14.627873227404532,121.03693859905171,Monday,14,20
14.627873227404532,121.03693859905171,Monday,15,23
14.627873227404532,121.03693859905171,Monday,16,22
14.627873227404532,121.03693859905171,Monday,17,31
14.627873227404532,121.03693859905171,Monday,18,27
14.627873227404532,121.03693859905171,Monday,19,23
14.627873227404532,121.03693859905171,Monday,20,14
14.627873227404532,121.03693859905171,Monday,21,21
14.627873227404532,121.03693859905171,Monday,22,18
14.627873227404532,121.03693859905171,Monday,23,14
14.627873227404532,121.03693859905171,Saturday,00,3
14.627873227404532,121.03693859905171,Saturday,01,22
14.627873227404532,121.03693859905171,Saturday,02,26
14.627873227404532,121.03693859905171,Saturday,03,14
14.627873227404532,121.03693859905171,Saturday,04,23
14.627873227404532,121.03693859905171,Saturday,05,12
14.627873227404532,121.03693859905171,Saturday,06,9
